name,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
"Flying Theme (From ""E.T. the Extra-Terrestrial"")",John Williams,4J9mulgiRlkkgdAONNVGQv,0.218,0.19,7,-20.281,1,0.0355,0.772,0.749,0.133,0.0695,78.962,222773,3,classical
"Cello Sonata No. 5 in D Major, Op. 102 No. 2: II. Adagio con molto sentimento d'affetto",Ludwig van Beethoven,0T2a6HAUQT4lrDUaT6c6Gm,0.0881,0.00433,2,-32.639,1,0.0455,0.969,0.926,0.107,0.0387,74.569,649173,4,classical
"Pirame & Thisbé: Prologue - Scène deuxième, Vénus, la Gloire et leurs suites",François Francoeur,5WC2oHxS1ZgJWv5XKc9ee2,0.303,0.122,5,-23.361,0,0.053,0.944,8.52e-05,0.618,0.258,102.093,1078507,4,classical
"Lyric Pieces, Book 9, Op. 68: Badnlat (Cradle Song)",Edvard Grieg,5P5LGCJrCByuqgj9djXqa4,0.376,0.0192,4,-35.626,1,0.0394,0.995,0.874,0.0778,0.197,111.591,131667,3,classical
Six Encores: Wasserklavier,Luciano Berio,7zYj9dk40fZFOhZDOEcsZ8,0.408,0.00195,1,-41.513,1,0.047,0.979,0.766,0.0715,0.106,82.42,122920,4,classical
"Swan Lake, Op. 20","Pyotr Ilyich Tchaikovsky, Tim Fain",6eXn2jNKMVgBcdEQ46QTMa,0.289,0.157,11,-18.495,0,0.0448,0.917,0.184,0.116,0.22,107.01,326747,4,classical
Everyone's Gone,Rupert Gregson-Williams,2mqHsw2SM72ajUCPXpgdZL,0.0713,0.00459,2,-37.039,0,0.0373,0.977,0.933,0.0871,0.0365,65.381,161012,4,classical
Chansons grises: 5. L'heure exquise,Reynaldo Hahn,3VL9QHQY04uiGGFThywvlu,0.35,0.0801,2,-25.073,1,0.0489,0.989,0.834,0.111,0.0454,93.646,208533,4,classical
The Road Home,Stephen Paulus,3vA1AS2PWl4RePRCiR36lb,0.167,0.0539,5,-28.217,1,0.0445,0.993,0.032,0.116,0.047,98.872,236907,3,classical
"Fantasie In C, Op.17: 1. Durchaus fantastisch und leidenschaftlich vorzutragen - Im Legendenton - Erstes Tempo",Robert Schumann,7dmFJ4l96vnOtbbxuHXHOP,0.317,0.0729,0,-20.219,0,0.0418,0.992,0.896,0.0761,0.0506,71.283,727973,4,classical
"Deborah's Theme (From ""Once upon a Time in America"")",Ennio Morricone,5CAKpuefIVRy255yxEIQcC,0.332,0.000436,4,-34.723,1,0.0917,0.995,0.931,0.117,0.244,65.764,322240,3,classical
"Waltz in C-sharp minor, Op. 64 No. 2",Frédéric Chopin,1lOVilzLQuYY2fnFrQ76DK,0.191,0.0157,1,-36.252,0,0.0411,0.991,0.916,0.134,0.0869,72.701,199773,4,classical
"4 Madrigals to Elizabethan Poems, Op. 51: No. 2, True Love",Hans Gál,1oIasdkdYa4BxhszTWO6Dv,0.179,0.103,10,-22.798,1,0.0477,0.971,0.0178,0.0827,0.0392,139.815,190027,4,classical
"Chopin: Nocturne No. 1 in B-Flat Minor, Op. 9 No. 1",Frédéric Chopin,1l9ra1BpB3DcS4gSBg8Qra,0.336,0.0143,1,-29.32,1,0.0412,0.993,0.921,0.074,0.0362,114.087,333227,1,classical
Main Title,Jerry Goldsmith,3mgO7YAlNvmGoZNEaEjfaA,0.137,0.0616,5,-21.753,1,0.038,0.335,0.966,0.114,0.0336,68.854,252187,3,classical
Continuum: I,Jane Antonia Cornish,2UjDFvb4aXggDerBtphpq1,0.148,0.133,6,-21.928,0,0.0471,0.781,0.853,0.0775,0.0364,78.937,444227,4,classical
"Handel: Suite in D Major, HWV 341: II. Gigue. Allegro",George Frideric Handel,6jz4ZLixg0U6N0b0hDUbLq,0.55,0.163,2,-19.916,1,0.041,0.945,0.961,0.209,0.627,103.704,105653,3,classical
"Purcell / Arr Pluhar: Come, ye sons of art away (Birthday Ode for Queen Mary), Z. 323/5: ""Strike the viol""",Henry Purcell,0smlyUooUKdzU8WBrG7TZE,0.543,0.335,7,-16.074,0,0.0563,0.945,0.284,0.092,0.77,125.854,237507,3,classical
"Concerto for Flute, Harp, and Orchestra in C Major, K. 299: II. Andantino",Wolfgang Amadeus Mozart,2HMuyj9erhyl4f7aEVcADD,0.313,0.0678,5,-24.21,1,0.0468,0.981,0.852,0.0875,0.114,114.959,462667,4,classical
P.I.M.P,Power-Haus,3pc4KWkfyB9EUKi0JsTyRY,0.808,0.624,4,-12.526,0,0.208,0.546,0.877,0.0496,0.233,169.992,128217,4,classical
"Beethoven: String Quartet No. 7 in F Major, Op. 59 No. 1, ""Razumovsky"": IV. Allegro (Russian Theme)",Ludwig van Beethoven,7LeXP6y9a1QNc4gH2wBhIs,0.423,0.344,5,-13.491,1,0.0457,0.948,0.0899,0.115,0.329,117.941,485367,4,classical
The Arts and the Hours,Jean-Philippe Rameau,318jLr9oY0UrxYqyUHCfBA,0.415,0.026,1,-36.7,1,0.0496,0.995,0.938,0.107,0.268,136.191,285443,4,classical
Timeless,Sisulu,6CWhGUsfC69T6E2IHrpmrO,0.212,0.241,1,-16.468,1,0.0447,0.905,0.861,0.0903,0.0376,102.453,137500,4,classical
Nocturne en mi bémol majeur opus 9 n°2: Ballade en Sol Mineur No.1,Frédéric Chopin,7n92QzQomRCLlciO14X0kd,0.387,0.0451,3,-24.698,1,0.0364,0.99,0.913,0.112,0.071,61.494,268427,4,classical
Sonata for Violin & Piano: III. Allegretto,Leoš Janáček,7GzGAzOBmlYnY8XiuKoTfQ,0.284,0.0689,8,-24.045,0,0.0439,0.961,0.453,0.0902,0.0692,85.316,142840,3,classical
Saber's Edge (Final Fantasy XIII),Masashi Hamauzu,6yt8SuNkqup43idePXmKt2,0.44,0.586,9,-7.756,0,0.0333,0.819,0.934,0.0807,0.223,156.008,255493,5,classical
"String Quartet No. 15 in G Major, D. 887: III. Scherzo. Allegro vivace - Trio (Allegretto)",Franz Schubert,7sFW3OPIL5RR1ow8smo5GT,0.325,0.117,7,-21.347,1,0.039,0.955,0.759,0.12,0.353,150.441,353867,3,classical
Rust,Hans Zimmer,3kFFpxeP77KcVUVXZlIEnW,0.187,0.301,2,-15.303,0,0.0329,0.287,0.94,0.121,0.0685,98.311,165040,4,classical
"That Feeling, Though",Fabrizio Paterlini,5W7cnjrNZcv1ITMv3xyvkV,0.228,0.00654,7,-39.805,0,0.0396,0.994,0.865,0.0996,0.147,73.49,91880,1,classical
"Symphony No.5 In B Flat, D.485: 2. Andante con moto",Franz Schubert,65VJUSqyss1oS46GAPC8mb,0.0844,0.0556,3,-26.22,1,0.0436,0.98,0.896,0.151,0.0499,81.257,572933,4,classical
"Suite bergamasque, L. 75: No. 3, Clair de lune (Arr. L. Caillet for Orchestra)",Claude Debussy,3sWbPGkJwBEB7JFgFzMPci,0.0934,0.037,1,-26.091,1,0.0412,0.915,0.972,0.0827,0.0364,164.68,301907,4,classical
RAUSCH - Radio Edit,Kai Schumacher,4FnrttLebJy2Aj7NWtfKEV,0.205,0.464,0,-15.484,0,0.0346,0.962,0.906,0.103,0.412,162.483,287750,3,classical
III. Tempo di menuetto,Ludwig van Beethoven,5zenMly9YbUD2FyjjmBddb,0.489,0.037,10,-20.198,1,0.0495,0.948,0.65,0.115,0.357,122.785,190987,4,classical
Mantra.,Erwin Deleux,1k5XyTq6BeOu8Pv3ZL9Sh2,0.371,0.169,11,-19.026,0,0.0406,0.995,0.909,0.0922,0.0574,112.795,377024,1,classical
Studien für den Pedalflügel Op.56 - Sechs Stücke in kanonischer Form: III. Andantino. Etwas schneller. Tempo I,Robert Schumann,1VlE0rYRuz9kmuilFF1W5X,0.217,0.0272,4,-28.548,1,0.0363,0.995,0.877,0.11,0.21,83.865,128613,3,classical
Mythes Op.30: I. La Fontaine d'Aréthuse,Karol Szymanowski,1NM8Q4HfUiCn2xbUY8uVgb,0.167,0.0877,1,-22.997,1,0.0479,0.98,0.0293,0.0447,0.0325,91.867,309333,3,classical
"Finlandia, Op. 26",Jean Sibelius,3hHWhvw2hjwfngWcFjIzqr,0.181,0.188,8,-19.208,1,0.0392,0.933,0.887,0.0989,0.041,74.637,507973,4,classical
Prelude in D Major,Chad Lawson,70NHiBxliokbkhEOoKF23H,0.244,0.0526,9,-21.415,1,0.0397,0.933,0.85,0.108,0.0391,74.367,173481,4,classical
Surges (variation),Carlos Cipa,7mWOySuZCM1exU4WVdBdDe,0.41,0.0123,0,-29.161,0,0.0419,0.993,0.9,0.0871,0.0355,119.505,320000,4,classical
The Imperial March (Darth Vader's Theme),John Williams,2bw4WgXyXP90hIex7ur58y,0.577,0.379,7,-13.82,0,0.0368,0.753,0.955,0.126,0.284,103.112,179573,4,classical
Lennon / McCartney: Come Together,Quatuor Ébène,0eCtJer01h42lZEKkAhQBK,0.522,0.294,7,-9.242,1,0.0369,0.66,0.362,0.118,0.541,174.148,185676,4,classical
Alien Warp Etude,Isaac Schankler,7kKAMMOMf7ifTIFRyugDy0,0.177,0.0419,9,-30.964,0,0.0358,0.993,0.901,0.104,0.0775,172.274,246178,1,classical
Gravity,David Lang,5ggFMs2GpcTQyFLDkU3t5T,0.487,0.00188,5,-40.027,1,0.133,0.995,0.96,0.0707,0.138,124.782,308236,3,classical
"Goyescas: No. 4, Quejas o la Maja y el Ruiseñor",Enrique Granados,6atRyANLH0oHhhQFP9dzoP,0.402,0.0798,6,-19.753,0,0.055,0.992,0.958,0.0915,0.0396,68.349,362750,3,classical
"Lyric Pieces Book II, Op.38: 1. Berceuse",Edvard Grieg,1Wy5fW4R9zU0wQcC7ufHxi,0.366,0.00713,2,-30.181,1,0.0526,0.995,0.963,0.0705,0.036,67.461,166000,5,classical
"Concerto Grosso in D Major, Op. 3, No. 1: I. Adagio",Francesco Geminiani,77oEz312M3E4MNVJ3dN8jB,0.364,0.0789,1,-19.392,1,0.0543,0.821,0.0342,0.0667,0.318,136.461,139133,3,classical
a gift,Rachel Portman,3t9TjrFxUNKOUDvItLsTEo,0.417,0.086,0,-20.292,0,0.0458,0.995,0.92,0.11,0.0582,115.784,179493,4,classical
"Rigoletto / Act 3: ""La donna è mobile""",Giuseppe Verdi,7vYSzjjNGHa0kC2cmTaxWv,0.315,0.209,6,-13.049,1,0.0371,0.96,3.35e-06,0.0915,0.416,94.091,143707,4,classical
Jonchaies,Iannis Xenakis,1zOqrZCX1qyzyIlhMXALH2,0.273,0.702,11,-12.429,0,0.281,0.626,0.884,0.18,0.0375,118.712,958533,4,classical
"6 Moments musicaux, Op.16: No. 5 in D flat, Adagio sostenuto",Sergei Rachmaninoff,0zh8qsHnkEEyDC337nlvid,0.362,0.00387,1,-32.502,1,0.0424,0.99,0.877,0.115,0.0368,51.444,245000,4,classical
"Symphony No. 6 in A Major, WAB 106 (ed. L. Nowak): I. Maestoso",Anton Bruckner,6Q6bulH4DWU6GiNp7J9M4l,0.187,0.0734,4,-20.785,0,0.0399,0.853,0.818,0.106,0.0507,108.213,972560,4,classical
"Impromptu No. 3 in G-Flat Major, Op.90, D 899",Clare Hammond,4wfQloMIfnbW205v8fh3nC,0.17,0.0184,6,-28.491,1,0.0356,0.994,0.913,0.0994,0.0627,174.694,385933,3,classical
"The Planets, Op. 32: Mars, the Bringer of War",Gustav Holst,307XDlQfKttacMlImCMrOu,0.288,0.395,7,-14.0,1,0.0416,0.939,0.879,0.157,0.0573,132.912,479000,5,classical
"Concerto For 2 Mandolins, Strings And Continuo In G, RV 532: 3. Allegro",Antonio Vivaldi,7pxqGPei7nWVt5t6b29WFz,0.553,0.209,1,-21.263,1,0.0427,0.752,0.277,0.108,0.772,143.22,232373,3,classical
Episode I - Duel of The Fates,John Williams,4oZwvVtLqXMdZLJnlQDlt1,0.44,0.433,2,-17.453,0,0.0412,0.934,0.811,0.273,0.216,79.952,254360,4,classical
"Weber : Der Freischütz : Act 1 ""O, diese Sonne"" [Max Kuno, Kaspar, Chorus]",Carl Maria von Weber,6iO4Ax0TvdY0lxt56bcOAX,0.234,0.0778,0,-22.991,1,0.0451,0.977,0.00442,0.123,0.12,83.561,456666,3,classical
Der fliegende Hollander: Act II Scene 4: Johohoe! Traft ihr das Schiff im Meere an (Senta),Richard Wagner,72WfkUI9gFPplj31KxHRfc,0.226,0.111,7,-25.836,0,0.0635,0.97,0.000167,0.19,0.0377,75.184,419573,3,classical
Morning,Andrew Lockington,59j3GHxGzrdU8w3fZFw2mR,0.155,0.069,9,-21.984,0,0.0445,0.984,0.854,0.102,0.0912,71.589,82373,4,classical
"Violin Sonata No. 3 in D Minor, Op. 108: Violin Sonata No. 3 in D Minor, Op. 108: III. Un poco presto e con sentimento",Johannes Brahms,0DgdL5PMndSCi0q2CTDFMi,0.305,0.0194,6,-25.343,0,0.0433,0.984,0.0378,0.0871,0.265,143.154,174173,4,classical
Burgundy,Stephan Moccio,2HAWnoXk3UgIaX6dtISd4d,0.405,0.0238,6,-25.832,1,0.037,0.991,0.932,0.108,0.0718,130.149,158147,4,classical
Parce Mihi Domine,Jan Garbarek,46tPGzCXCI2oKsemztDA9u,0.193,0.0656,10,-19.239,1,0.0471,0.995,0.829,0.119,0.0359,128.975,402493,3,classical
"Danses for Harp & Strings, L. 103: Danse profane",Claude Debussy,2nhT10ndpm0vs5Xo2NURqH,0.279,0.0614,2,-23.067,1,0.0405,0.981,0.878,0.0844,0.0397,113.291,300107,1,classical
She Won't Answer,Max Richter,3bTIRTkQ3QtGkjyumsIJNS,0.12,0.0633,10,-25.025,0,0.0467,0.821,0.948,0.105,0.038,69.097,155061,3,classical
"Rêverie, L. 68: Rêverie",Claude Debussy,43bSKCMWHIuBsUVmQcDX1J,0.296,0.00896,7,-31.948,0,0.0394,0.994,0.91,0.0815,0.0673,69.44,257000,3,classical
The Portrait,James Horner,6IVKUcqdBAQ2hqvCEVTr5g,0.276,0.0142,5,-35.587,1,0.0674,0.995,0.922,0.0619,0.127,211.429,283173,4,classical
"Cello Concerto in B Minor, Op. 104, B. 191: Cello Concerto in B Minor, Op. 104, B. 191: III. Allegro moderato",Antonín Dvořák,41l4dwKu61s7lCECTrl3Kt,0.147,0.0776,11,-22.375,1,0.0434,0.96,0.777,0.0884,0.0699,80.212,761693,3,classical
"Après un rêve, Op. 7, No. 1",Gabriel Fauré,05yzhEWkmVXiigqWfcNTQS,0.187,0.0306,5,-27.399,0,0.0404,0.991,0.968,0.0979,0.036,96.639,160227,4,classical
Tune from the Film by Lana Gogoberidze: When Almonds Blossomed,Giya Kancheli,0vqNv43ZdOMGwq6ZZiRBEH,0.246,0.00592,2,-38.92,0,0.0466,0.993,0.898,0.067,0.0696,65.342,128013,5,classical
"Poulenc: Cello Sonata, FP 143: II. Cavatine",Francis Poulenc,6tmzIxHREnZzKSDMm6CNNS,0.13,0.00924,6,-27.853,1,0.0448,0.988,0.909,0.0849,0.0369,77.307,386507,4,classical
"The Carnival of the Animals, R. 125: XIII. The Swan",Camille Saint-Saëns,3ZYIIUaTnqIox0MS5r6Y74,0.197,0.0527,7,-24.809,1,0.0432,0.991,0.945,0.0731,0.0386,82.876,193373,4,classical
Les Pleurs (version à 2 violes) (Mr. de Sainte Colombe),Monsieur de Sainte-Colombe,4X8Os9bUh5jW72Sxelmq9L,0.0709,0.0355,1,-23.091,0,0.0438,0.893,0.951,0.11,0.0387,76.591,144927,4,classical
"Etude ""Tristesse"" in B major, Op.10,3",Frédéric Chopin,3nSDoy25fLyorJdiui7OwS,0.382,0.0679,4,-22.494,1,0.0558,0.995,0.89,0.0797,0.0375,135.496,243884,4,classical
The Sun Shall Not Smite Thee,Cyrillus Kreek,5bFdx0TiPt1bFvzwkJOcpc,0.207,0.128,10,-21.408,0,0.0415,0.988,0.0216,0.1,0.0373,108.717,185360,1,classical
Clarinet Sonata No. 1,Jaka Pucihar,4mG2Z8yE4cdVMnY8Azqy9B,0.408,0.115,5,-18.285,1,0.0449,0.993,0.901,0.179,0.149,103.694,423360,4,classical
"Requiem, K. 626: Lacrimosa",Wolfgang Amadeus Mozart,3oHSL6pt9LpNrQZuQGu9wL,0.162,0.0898,2,-23.269,0,0.0354,0.944,0.917,0.187,0.0413,132.047,169667,3,classical
"Danse macabre, Op. 40 (arr. F. Liszt, V. Horowitz and Y. Sudbin for piano)",Vladimir Horowitz,4iUQ9SxroN3CtLIzwdf8HB,0.356,0.17,3,-21.987,1,0.0379,0.975,0.898,0.0843,0.0456,109.658,524360,4,classical
The Talmberg Theme,Jan Valta,7ioM26e9pVTOkrFJEXkROr,0.114,0.28,8,-13.231,1,0.0373,0.923,0.943,0.28,0.0386,64.07,67915,4,classical
Wagner: Tristan und Isolde: Prelude to Act 3,Richard Wagner,1AmtjiQt97lpA5inWCdzIy,0.12,0.0078,5,-31.416,0,0.0444,0.894,0.852,0.369,0.03,149.964,474213,3,classical
"Symphony No. 3 in F Major, Op. 153, ""Im Walde"": II. Abteilung: In der Dammerung. Traumerei: Largo",Joachim Raff,1cdNMfQzAhyChjFUwXfYxL,0.0691,0.0188,8,-31.77,1,0.0433,0.966,0.929,0.0671,0.0368,75.967,519027,3,classical
rising suns -theme from JAPAN SINKS 2020-,Kensuke Ushio,22bdVhJPD7Rqq1Zz6EzRL8,0.586,0.627,2,-12.339,1,0.0373,0.0858,0.841,0.381,0.112,119.997,776083,4,classical
When Feeling Blue,Hans Francken,6kcQ0eZ69cdUZQYTfchSw9,0.531,0.0775,0,-19.843,0,0.0398,0.975,0.924,0.112,0.157,74.955,144033,4,classical
Sing Gently (Arr. for String Quartet and Piano),Eric Whitacre,1pQSjpnF1eTXtni4pTN7Ns,0.197,0.118,7,-18.443,1,0.0441,0.967,0.566,0.0986,0.0654,118.195,218727,4,classical
II. Adagio cantabile,Ludwig van Beethoven,6q81HMOluDuPl4RRixEhCO,0.234,0.00304,8,-36.857,1,0.0509,0.995,0.911,0.0935,0.0865,63.074,303280,4,classical
Prayer for Travelling,Gabriel Jackson,7Ijlt1DIrpT3kEU2JaKa0f,0.13,0.157,2,-20.259,0,0.0492,0.994,0.555,0.116,0.0512,76.685,278413,4,classical
"Schumann: Frauenliebe und -leben, Op. 42: II. Er, der Herrlichste von allen (Innig und lebhaft)",Robert Schumann,1E39WMRwuyy4dZqNaDFLYR,0.404,0.144,3,-13.375,1,0.0431,0.993,0.000987,0.138,0.163,131.751,191893,4,classical
Nemo Egg (Main Title),Thomas Newman,0VEf913GDXMlb196o6VOCV,0.224,0.0265,5,-27.292,1,0.0468,0.981,0.982,0.101,0.0623,81.364,76133,3,classical
The Garden,Doug Kaufman,1QwnjxsFzruTTCbuuKQdnH,0.214,0.243,6,-17.301,1,0.0319,0.917,0.912,0.0657,0.0381,80.187,176062,4,classical
French Connection,Dominic Lewis,1aid4sY13jQGRZs1RznyA4,0.207,0.089,5,-22.58,0,0.0351,0.908,0.913,0.113,0.0393,61.35,111887,4,classical
Danzón No. 2 - Transcr. for piano solo,Arturo Márquez,6wSaa7MEQge9cSGIFkyIZ8,0.422,0.14,2,-20.818,0,0.0359,0.987,0.91,0.053,0.174,106.62,550827,4,classical
"Lear: Part II Scene 6: Mein lieber Vater! (Cordelia, Lear)",Aribert Reimann,5atN6rqRpto2ag16d5aq91,0.179,0.0597,2,-23.852,1,0.052,0.597,7.39e-05,0.56,0.0383,82.234,556907,4,classical
"Ravel: Pavane pour une infante défunte, M. 19",Maurice Ravel,3MRQn2RYo2VLYMoStnLRxu,0.491,0.0176,4,-26.911,0,0.0644,0.994,0.927,0.0985,0.0901,125.793,346587,3,classical
"Calme des nuits, Op.68, No.1",Camille Saint-Saëns,5K3RQSoYl0os5c7YOD4drm,0.173,0.00612,4,-40.648,0,0.0429,0.988,0.486,0.0896,0.0317,128.034,253000,5,classical
"Violin Sonata in G Minor, BWV 1020: I. Allegro. Moderato - Arr. for Harp and Flute",Johann Sebastian Bach,5wx4KlO8s6QW0MgL3nI3Ln,0.561,0.195,7,-19.37,0,0.0641,0.986,0.894,0.159,0.703,88.396,263640,3,classical
"Violin Concerto - ""Katrina"": Fly Away - World Premiere Recording",Ittai Shapira,0HZ0gvZD11cfOOJgKdRLGw,0.27,0.0594,2,-22.807,1,0.0427,0.965,0.637,0.155,0.0439,103.811,465293,4,classical
"Eclogue for Piano and Strings, Op. 10",Gerald Finzi,65wDjaVcrCCtlbqzP4xtzS,0.175,0.0641,5,-20.039,0,0.0382,0.942,0.85,0.0649,0.103,66.245,660240,3,classical
Tourtour,Wim Mertens,5IJ1Xp1MXG8AGvbVUQUxZq,0.223,0.176,1,-16.823,1,0.0489,0.962,0.905,0.0897,0.0349,76.679,158244,4,classical
Rolling,Roedelius,3YmF8PeLj56aEWjm5tFiJc,0.224,0.181,9,-24.934,1,0.0365,0.942,0.886,0.0764,0.384,150.909,224760,4,classical
"Cello Concerto No.1, Op.107: 1. Allegretto",Dmitri Shostakovich,7dchPojQcmY6eMBFJAo64i,0.463,0.162,7,-24.484,0,0.045,0.963,0.825,0.0943,0.374,125.514,359667,4,classical
"Mendelssohns Lieder, S. 547: Auf Flugeln des Gesanges (from Op. 34, No. 2)",Franz Liszt,3Mb9IoWbfxU27yEdxAUEDp,0.304,0.0143,8,-30.75,1,0.0404,0.99,0.938,0.106,0.126,148.583,199067,5,classical
"Rigoletto / Act 3: Bella figlia dell'amore (Duca, Maddalena, Gilda, Rigoletto)",Giuseppe Verdi,7zmvpWFzdzbsDBu8w3KD10,0.228,0.269,1,-14.584,1,0.05,0.962,3.28e-05,0.0986,0.237,78.117,233040,4,classical
"Variations on a Rococo Theme in A Major, Op. 33, TH 57 (Original Version): Var. 7, Andante sostenuto",Pyotr Ilyich Tchaikovsky,5kkgZnhAHZVgRXUykt6uUG,0.162,0.0362,0,-28.832,1,0.0478,0.977,0.409,0.189,0.0636,141.968,226240,4,classical
"Lieder ohne Worte (Songs without Words), Book 2, Op. 30: No. 7 in E-Flat Major, Op. 30, No. 1",Felix Mendelssohn,00CXUMREit80f2McJsjcIz,0.355,0.0164,3,-28.659,1,0.0396,0.995,0.926,0.0986,0.0922,67.946,282813,4,classical
Canto Ostinato: Section 95,Simeon ten Holt,7wmIHor2CpFg3jlVo4rem6,0.482,0.197,10,-21.818,0,0.0338,0.994,0.924,0.0953,0.313,155.923,541480,5,classical
"Gottes Zeit ist die allerbeste Zeit, Sonatina az ""Actus tragicus""-ból, BWV 106",Johann Sebastian Bach,5t0nmGyqurAFZwm2IINjEC,0.457,0.0252,3,-35.116,1,0.0621,0.996,0.875,0.0975,0.168,74.137,138840,4,classical
"Handel: Rinaldo, HWV 7, Act 2: ""Lascia ch'io pianga"" (Almirena)",George Frideric Handel,2Sbb5o2R6zci4L0xEQhsvK,0.219,0.0337,4,-22.761,1,0.0537,0.985,0.00542,0.0857,0.0417,76.1,332320,5,classical
Fargo Season 4 Main Theme (Dustbowl),Jeff Russo,6wFhqQlSiQU5gTbKA2FCiq,0.38,0.0977,9,-17.583,0,0.0386,0.738,0.18,0.104,0.112,115.117,136960,4,classical
Gayane: Gayane's Adagio,Aram Khachaturian,1Sl9uQgo8HacE4FCQiVL2G,0.205,0.062,5,-24.265,0,0.0506,0.979,0.809,0.123,0.0374,118.193,300067,5,classical
Carmen Suite No.2: Danse bohème,Georges Bizet,6Kaxhyn2EuUaPppC0ndKF5,0.347,0.105,0,-19.838,1,0.0345,0.854,0.592,0.0962,0.275,132.601,277000,3,classical
TalkBack III,Guy Barash,2UtQn9jff8M29DbTNcp3tj,0.461,0.282,2,-18.628,1,0.0487,0.931,0.925,0.207,0.132,109.978,568457,3,classical
EXPO,Magnus Lindberg,197V1pGvVRrfYNPwtskcHt,0.0683,0.207,7,-21.828,1,0.0489,0.887,0.928,0.762,0.0379,58.339,607467,4,classical
"Pachelbel: Canon and Gigue in D Major, P. 37: I. Canon",Johann Pachelbel,7B4HbpZCSfLzKGapKzlUPD,0.128,0.132,2,-17.67,1,0.0353,0.744,0.942,0.107,0.0988,85.314,301587,4,classical
"Suite For Lute In G Minor, BWV 995: 2. Allemande",Johann Sebastian Bach,4wRyBmCKI9MNqEBElaxDbc,0.397,0.0505,7,-25.054,0,0.0588,0.994,0.93,0.164,0.218,137.059,307333,4,classical
Songbird,Lorne Balfe,0THP4cEeW6UVKD6qwEvM8a,0.396,0.434,0,-15.329,0,0.0277,0.491,0.886,0.118,0.134,90.005,284587,4,classical
"Sonata For Solo Cello: I. Dialogo: Adagio, rubato, cantabile",György Ligeti,43qte0dZw58DiqVMhbfuQS,0.0983,0.0422,7,-22.271,1,0.049,0.958,0.748,0.102,0.136,69.061,239880,4,classical
Triple Concerto,William Orbit,0XkDi8piitAfVkohujH0R7,0.23,0.319,4,-16.53,1,0.068,0.887,0.74,0.112,0.0881,81.941,332693,4,classical
"Clarinet Quintet in B Minor, Op. 115: II. Adagio - Più lento",Johannes Brahms,49EwpnNNoyCeATcJKI3A4G,0.11,0.0438,7,-20.501,1,0.0442,0.965,0.383,0.262,0.0368,80.955,674747,3,classical
Oboe Concerto in C: 3. Siciliana,Domenico Cimarosa,23ORANzqNBv7DaNUSomy0i,0.251,0.0568,9,-22.764,0,0.0478,0.953,0.712,0.125,0.0712,84.143,179133,3,classical
Trumpet Tune,Jeremiah Clarke,6LRBvgdsjbguVuCPsHErsJ,0.543,0.299,2,-13.783,1,0.0335,0.876,0.774,0.127,0.373,128.037,69813,4,classical
"Concerto for Violin and Orchestra No. 4, in D Major, K. 218: II. Andante cantabile",Wolfgang Amadeus Mozart,4hCONFakCYeXlrZMvFOhSK,0.208,0.0302,9,-26.742,1,0.0407,0.983,0.253,0.117,0.063,105.975,387627,4,classical
"Violin Concerto in D Major, Op. 77: Violin Concerto in D Major, Op. 77: III. Allegro giocoso, ma non troppo vivace",Johannes Brahms,4XxaPALBedndhssUU3CN4P,0.429,0.23,2,-15.305,1,0.0457,0.946,0.57,0.161,0.305,95.561,458213,4,classical
Allemanda,Vernizzi Jazz Quartet & Corrado Giuffredi,5k2DDWEpGfM9YFLfV9XLJ9,0.561,0.417,7,-10.242,0,0.0326,0.898,0.00813,0.109,0.741,99.132,244867,4,classical
Paganini Variations for Piano Solo,Fazıl Say,5JlW35Pm9muPhBua3IU3lw,0.347,0.305,9,-19.338,0,0.033,0.967,0.894,0.713,0.456,70.305,236040,4,classical
"Meditation, Op. 51",Dora Pejačević,3hqiK5jsAOEWIK9C8Vy4ic,0.174,0.00843,1,-34.046,1,0.0456,0.941,4.78e-05,0.0741,0.0329,111.89,167680,4,classical
"Piano Concerto No. 2 in C Minor, Op. 18: II. Adagio sostenuto",Sergei Rachmaninoff,1dHW3YjcuARRv0PyBNhBzK,0.111,0.0155,4,-30.229,1,0.0378,0.981,0.951,0.101,0.038,67.268,699560,3,classical
Merry Christmas Mr. Lawrence,Ryuichi Sakamoto,17oLsEzzlGFlrBKViCzmGc,0.479,0.174,10,-18.021,0,0.0371,0.952,0.841,0.115,0.296,103.577,286667,4,classical
"Violin Concerto, Op. 14: II. Andante",Samuel Barber,1Qdjdqme2V6sZ6rzrok43m,0.102,0.0309,4,-29.013,1,0.0433,0.727,0.454,0.0969,0.0345,81.934,522000,3,classical
Fratres,Arvo Pärt,2ux87ulIxFZMgr7843eoJt,0.218,0.0408,5,-24.453,1,0.0566,0.97,0.0107,0.0823,0.0337,67.376,677000,4,classical
"Psalm 31, ""Herr, auf dich traue ich""",Otto Nicolai,605kDURQPvOCHXbLRHmAza,0.108,0.0673,3,-25.753,1,0.0498,0.992,0.0013,0.123,0.0369,80.482,576040,4,classical
Prologue (feat. Julie Elven) - Part 1 - Motherland,Joris de Man,0KApFwJKlOknXLLt8mDEmi,0.0723,0.122,5,-20.647,0,0.044,0.916,0.256,0.0993,0.0345,78.334,329410,4,classical
